id,name,created_at,updated_at,street1,zip,city,state,metro_id,longitude,latitude,street2,zone_id,store_id,county,deleted_at,opening_hour,closing_hour,store_number,store_group,active,allows_pickup,is_envoy_only,service_area_id,sells_alcohol,tax_exempt
8289,Meijer - Rossford,2018-09-26 16:22:11.550297,2018-10-31 16:43:17.775683,10055 Olde US 20,43460,Rossford,OH,75,-83.588539999999994734025676734745502472,41.54692200000000212867234949953854084,NULL,1011,73,,NULL,0,24,211,NULL,False,True,False,NULL,False,NULL
8292,Meijer - Three Rivers,2018-09-26 16:22:11.550297,2018-10-31 16:43:17.775683,"800 S. US Highway 131, Ste. A",49093,Three Rivers,MI,87,-85.6523356,41.9389873,NULL,1978,73,St. Joseph County,NULL,0,24,175,NULL,False,True,False,NULL,False,NULL
4954,Bi-Lo - Chick Springs,2018-04-13 05:28:55.112279,2018-11-20 15:44:43.854084,1365 W. Wade Hampton Blvd.,29650,Greer,SC,28,-82.2644667,34.9386801,NULL,2791,41,Greenville County,NULL,7,23,5161,NULL,True,False,False,NULL,False,NULL
9478,New York Butcher Shoppe - Heights Village,2018-10-29 22:17:17.461551,2018-12-06 04:52:51.420695,3158 Heights Village,35243,Birmingham,AL,1,-86.7350216,33.4557547,NULL,730,80,,NULL,10,19,243,NULL,True,False,False,NULL,False,NULL
9526,Lucky's Market - St. Louis,2018-11-05 17:20:27.524135,2018-11-15 05:20:33.109333,9530 Manchester Road,63119,St. Louis,MO,96,-90.3648294,38.6092271,NULL,1680,82,St. Louis County,NULL,7,22,14,NULL,True,False,False,NULL,False,NULL
9463,Harris Teeter - Long Leaf Mall,2018-10-28 23:46:40.161333,2018-11-15 05:22:59.309203,2800 S College Rd,28412,Wilmington,NC,60,-77.8902954,34.1965034,NULL,851,6,New Hanover County,NULL,0,24,441,NULL,True,False,False,NULL,False,NULL
9484,New York Butcher Shoppe - Isle of Palms,2018-10-30 14:32:13.541155,2018-12-06 04:58:04.912341,1400 Palm Blvd,29451,Isle of Palms,SC,35,-79.7867253,32.788265,NULL,842,80,Charleston County,NULL,10,19,451,NULL,True,False,False,NULL,False,NULL
7609,Kowalski's - Lyndale Market,2018-08-28 15:26:44.281227,2019-01-28 23:11:35.524196,5327 Lyndale Avenue South,55419,Minneapolis,MN,116,-93.2878379,44.9056456,NULL,1305,59,Hennepin County,NULL,NULL,NULL,155368,NULL,True,False,False,NULL,False,NULL
9540,Gristedes - Hell’s Kitchen,2018-11-07 19:16:43.992984,2018-12-13 04:32:02.545079,907 8th Ave St,10019,New York,NY,212,-73.9846995,40.7647599,NULL,2239,81,New York County,NULL,0,24,34,NULL,True,False,False,NULL,False,NULL
9556,Kroger - Chesapeake,2018-11-08 18:58:23.90854,2018-12-20 03:17:49.551844,309 South Battlefield Blvd,23322,Chesapeake	,VA,110,-76.2372301,36.7148589,NULL,1426,2,,NULL,0,24,572,NULL,True,False,False,NULL,False,NULL
16911,Piggly Wiggly - Loxley,2019-06-03 21:18:54.230668,2019-06-05 20:57:25.885561,1087 N Hickory St,36551,Loxley,AL,88,-87.7533829,30.6232786,NULL,1093,105,Baldwin County,NULL,7,21,472,NULL,False,False,False,NULL,False,NULL
13643,CVS - 1424 W Baseline Rd,2019-01-29 16:18:04.12573,2019-02-28 07:00:49.460097,1424 W Baseline Rd,85283,Tempe,AZ,12,-111.9624123,33.3788281,NULL,175,60,Maricopa County,NULL,8,22,40,NULL,True,False,False,NULL,False,NULL
7230,Vons - Eastlake,2018-08-22 21:05:41.935776,2018-10-30 02:34:07.61025,1745 Eastlake Pkwy,91915,Chula Vista,CA,274,-116.9608662,32.6197494,NULL,2753,45,San Diego County,NULL,6,24,2826,NULL,True,False,False,NULL,False,NULL
13845,CVS - S Veterans Pkwy,2019-01-31 17:13:45.162474,2019-05-01 16:25:19.62766,1130 S Veterans Pkwy,61704,Bloomington,IL,172,-88.9618079,40.4605942,NULL,1885,60,McLean County,NULL,7,24,7017,NULL,True,False,False,NULL,False,NULL
14139,CVS - 2100 Eldorado Pkwy,2019-02-11 19:07:21.61907,2019-03-03 01:13:21.849183,2100 Eldorado Pkwy,75070,McKinney,TX,3,-96.6446875,33.1726567,NULL,2920,60,Collin County,NULL,8,22,8321,NULL,True,False,False,NULL,False,NULL
9516,Lucky's Market - Billings,2018-11-05 17:20:27.524135,2018-11-15 06:09:21.780295,1603 Grand Ave. Ste 135,59102,Billings,MT,240,-108.5580097,45.7853647,NULL,2355,82,Yellowstone County,NULL,7,22,6,NULL,True,False,False,NULL,False,NULL
14443,Petco - Temple,2019-02-25 16:46:07.73052,2019-04-17 21:09:42.014988,2112 SW H K Dodgen Loop,76504,Temple,TX,90,-97.3780779,31.0788891,NULL,1145,89,Bell County,NULL,9,21,1403,NULL,True,False,False,NULL,False,NULL
14444,Petco - Harker Heights,2019-02-25 16:58:35.844988,2019-04-17 21:09:42.029353,201 E Central Texas Expy,76548,Harker Heights,TX,90,-97.6649639,31.0737433,NULL,1205,89,Bell County,NULL,9,21,1485,NULL,True,False,False,NULL,False,NULL
9730,Target - Hawaii - Hilo,2018-12-10 21:02:50.552357,2019-04-30 19:48:17.358944,391 E Maka'Ala St.,96720,Hilo,HI,290,-155.0599936,19.7010308,NULL,2814,27,Hawaii County,NULL,7,23,2682,NULL,True,False,False,NULL,False,NULL
13846,CVS - Fort Jesse Rd,2019-01-31 17:13:45.978531,2019-05-01 16:25:19.651608,1701 Fort Jesse Rd,61761,Normal,IL,172,-88.9517855,40.517119,NULL,1885,60,McLean County,NULL,7,22,7020,NULL,True,False,False,NULL,False,NULL
16913,Piggly Wiggly - Moffett Road,2019-06-03 21:18:55.565228,2019-06-05 21:03:32.543037,4720 Moffett Rd.,36618,Mobile,AL,88,-88.1497242,30.7213317,NULL,1093,105,Mobile County,NULL,7,21,466,NULL,False,False,False,NULL,False,NULL
16917,Piggly Wiggly - Navco Road,2019-06-03 21:18:57.697317,2019-06-05 21:05:05.766672,1360 Navco Rd.,36602,Mobile,AL,88,-88.102605,30.646331,NULL,1093,105,Mobile County,NULL,7,21,470,NULL,False,False,False,NULL,False,NULL
2834,Kroger - Parkway Commons,2017-08-28 19:39:10.956368,2018-12-12 03:52:37.287453,3054 Columbia Ave,37064,Franklin,TN,2,-86.88100339999999732754076831042766571,35.893696299999987786577548831701278687,NULL,2812,2,Williamson County,NULL,6,24,570,NULL,True,False,False,NULL,False,NULL
9552,Gristedes - Washington Heights,2018-11-07 19:16:51.378122,2018-12-13 04:17:41.818123,4037 Broadway,10032,New York,NY,212,-73.9395118,40.8423703,NULL,2384,81,New York County,NULL,6,23,504,NULL,True,False,False,NULL,False,NULL
9534,Gristedes - Chelsea 24th St,2018-11-07 19:16:40.146404,2018-12-13 04:25:20.28054,225 9th Ave 24th Street,10011,New York,NY,212,-74.0011598,40.7470808,NULL,2235,81,New York County,NULL,6,24,545,NULL,True,False,False,NULL,False,NULL
9546,Gristedes - Lenox Hill,2018-11-07 19:16:47.708465,2018-12-13 04:28:33.702438,1208 1st Ave 65st,10021,New York,NY,212,-73.9588922,40.763513,NULL,2236,81,New York County,NULL,8,24,512,NULL,True,False,False,NULL,False,NULL
16918,Piggly Wiggly - Toulminville,2019-06-03 21:18:58.309851,2019-06-05 21:08:35.634812,2312 St. Stephens Road,36612,Mobile,AL,88,-88.0830534,30.7191118,NULL,1093,105,Mobile County,NULL,7,21,469,NULL,False,False,False,NULL,False,NULL
3188,Target - Lee County,2017-12-19 14:49:17.47549,2018-11-29 16:34:49.440336,10000 Gulf Center Dr,33913,Fort Myers,FL,19,-81.7871934,26.4832538,NULL,289,27,Lee County,NULL,8,23,2059,NULL,True,False,False,NULL,True,NULL
3187,Target - Pinellas Park,2017-12-19 14:49:13.614917,2018-11-29 16:34:49.451831,7150 US Highway 19 North,33781,Pinellas Park,FL,5,-82.6843518,27.8362997,NULL,576,27,Pinellas County,NULL,8,23,2064,NULL,True,False,False,NULL,True,NULL
3185,Target - Tampa Central Walter's Crossing,2017-12-19 14:48:33.978042,2018-11-29 16:34:49.463248,1544 N Dale Mabry Hwy,33607,Tampa,FL,5,-82.508732,27.9565611,NULL,549,27,Hillsborough County,NULL,8,23,2040,NULL,True,False,False,NULL,True,NULL
5514,Weis - Hamlin Route 590,2018-05-29 19:14:36.480762,2018-07-25 16:52:55.727965,454 PA-590,18427,Hamlin,PA,189,-75.4173395,41.4046924,NULL,2136,43,Wayne County,2018-07-25 16:52:55.727932,7,21,163,NULL,False,False,False,NULL,False,NULL
8499,CVS - Brockton Ave,2018-09-26 21:36:17.39643,2018-09-28 17:11:40.350635,7117 Brockton Ave,92506,Riverside,CA,277,-117.3959357,33.9430455,NULL,2531,60,Riverside County,2018-09-28 17:11:40.35059,8,22,4774,NULL,False,False,False,NULL,False,NULL
3311,Target - Arlington South,2017-12-20 04:45:23.894239,2019-03-03 05:45:45.12454,1600 W Arbrook Blvd,76015,Arlington,TX,48,-97.1366763,32.6838064,NULL,696,27,Tarrant County,NULL,8,23,1339,NULL,True,False,False,NULL,False,NULL
8475,Meijer - Fort Gratiot,2018-09-26 16:22:11.550297,2018-10-31 16:43:17.775683,4775 24th Avenue,48059,Fort Gratiot,MI,105,-82.460643500000017525053408462554216385,43.046482099999998638395481975749135017,NULL,1188,73,St. Clair County,NULL,0,24,163,NULL,False,True,False,NULL,False,NULL
7605,Kowalski's - Grand Avenue Market,2018-08-28 15:24:16.432961,2019-01-28 23:12:24.281831,1261 Grand Avenue,55105,Saint Paul,MN,116,-93.1532612,44.9403437,NULL,1335,59,Ramsey County,NULL,NULL,NULL,154434,NULL,True,False,False,NULL,False,NULL
9594,Redner's - 5th Street Warehouse Market,2018-11-14 19:00:59.505999,2019-01-10 03:58:01.164288,3205 N 5th St,19605,Reading,PA,250,-75.9255192,40.3825333,NULL,2395,84,Berks County,NULL,0,24,72,NULL,True,False,False,NULL,False,NULL
9019,Shaw's - Hyde Park,2018-10-17 06:35:28.590687,2018-12-06 03:49:48.198593,1377 Hyde Park Ave.,02136,Hyde Park,MA,125,-71.1260055,42.2518761,NULL,2569,79,Suffolk County,NULL,7,22,2579,NULL,True,False,False,NULL,False,NULL
9018,Shaw's - Hanson,2018-10-17 06:35:28.166659,2018-12-06 03:33:26.122816,476 Liberty St.,02341,Hanson,MA,125,-70.8725248,42.0664544,NULL,1726,79,Plymouth County,NULL,6,22,1409,NULL,True,False,False,NULL,False,NULL
9010,Shaw's - Braintree,2018-10-17 06:35:24.015358,2018-12-06 03:34:09.77066,125 Pearl St.,02184,Braintree,MA,125,-71.0002517,42.2010966,NULL,1732,79,Norfolk County,NULL,7,22,1404,NULL,True,False,False,NULL,False,NULL
9012,Shaw's - East Brockton,2018-10-17 06:35:25.107667,2018-12-06 03:35:08.085678,715 Crescent St.,02302,Brockton,MA,125,-70.9897659,42.0791874,NULL,2792,79,Plymouth County,NULL,7,22,4407,NULL,True,False,False,NULL,False,NULL
9011,Shaw's - West Brockton,2018-10-17 06:35:24.583805,2018-12-06 03:35:22.158902,641 Belmont St.,02301,Brockton,MA,125,-71.0457781,42.0721926,NULL,2792,79,Plymouth County,NULL,6,23,1429,NULL,True,False,False,NULL,False,NULL
9020,Shaw's - Lynn,2018-10-17 06:35:29.197995,2018-12-06 03:45:33.54344,43 State St.,01901,Lynn,MA,125,-70.9506673,42.4620458,NULL,2793,79,Essex County,NULL,7,22,578,NULL,True,False,False,NULL,False,NULL
9013,Shaw's - Burlington,2018-10-17 06:35:25.572441,2018-12-06 03:50:21.502888,180 A Cambridge St.,01803,Burlington,MA,125,-71.1981356,42.5115321,NULL,1735,79,Middlesex County,NULL,7,22,495,NULL,True,False,False,NULL,False,NULL
9479,New York Butcher Shoppe - Columbia,2018-10-29 22:18:49.273605,2018-12-06 04:55:00.7458,1500 Woodrow St,29205,Columbia,SC,32,-81.0041784,34.009841,NULL,450,80,Richland County,NULL,10,19,205,NULL,True,False,False,NULL,False,NULL
9576,Redner's - Collegeville Warehouse Market,2018-11-14 18:35:19.492844,2019-01-10 04:24:49.42019,201 Second Ave,19426,Collegeville,PA,124,-75.4527417,40.1811669,NULL,1775,84,Montgomery County,NULL,0,24,79,NULL,True,False,False,NULL,False,NULL
4905,Bi-Lo - Vaughns at East North,2018-04-05 20:34:19.998187,2019-02-04 03:31:17.225937,3715 E. North St.,29615,Greenville,SC,28,-82.32735,34.8749922,NULL,373,41,Greenville County,NULL,7,22,5092,NULL,True,False,False,NULL,False,NULL
9653,"Winn-Dixie Beer, Wine & Spirits - Pelican Pointe",2018-11-27 16:15:32.07482,2019-03-14 03:30:24.135689,1250 Jacaranda Blvd.,34292,Venice,FL,14,-82.3873008,27.0806318,NULL,206,85,Sarasota County,NULL,9,21,2428,NULL,True,False,False,NULL,True,NULL
9731,Safeway - Hilo,2018-12-10 21:13:50.097734,2019-02-07 08:40:03.626001,381 E Maka'Ala St,96720,Hilo,HI,290,-155.0606425,19.7006939,NULL,2814,17,Hawaii County,NULL,6,24,2893,NULL,True,False,False,NULL,False,NULL
13895,Weis - Bethlehem,2019-02-07 20:45:25.691722,2019-02-07 20:46:28.021925,2305 Schoenersville Rd,18017,Bethlehem,PA,217,-75.4028302,40.6413638,NULL,2867,43,Lehigh County,NULL,6,24,186,NULL,False,False,False,NULL,False,NULL
10051,CVS - Hialeah Dr,2019-01-11 20:41:37.295466,2019-02-05 04:00:21.703647,101 Hialeah Dr,33010,Hialeah,FL,8,-80.278518,25.8232573,NULL,188,60,Miami-Dade County,NULL,0,24,931,NULL,True,False,False,NULL,False,NULL
12001,CVS - Route 94,2019-01-18 19:58:06.38661,2019-02-07 04:01:21.850142,302 Route 94,07462,Vernon,NJ,203,-74.485075,41.198715,NULL,2713,60,Sussex County,NULL,8,22,10322,NULL,True,False,False,NULL,False,NULL
10745,CVS - 101 Farrier Lane,2019-01-14 15:40:00.156525,2019-02-05 04:00:33.632313,101 Farrier Lane,37064,Franklin,TN,2,-86.8763657,35.9319863,NULL,2812,60,Williamson County,NULL,8,21,6399,NULL,True,False,False,NULL,False,NULL
12002,CVS - Route 57,2019-01-18 19:58:06.935967,2019-02-07 04:01:21.86986,1965 Route 57,07840,Hackettstown,NJ,203,-74.8362746,40.8229582,NULL,2152,60,Warren County,NULL,8,21,435,NULL,True,False,False,NULL,False,NULL
12003,CVS - 88 E Main St,2019-01-18 19:58:07.469358,2019-02-07 04:01:21.8899,88 E Main St,07945,Mendham,NJ,203,-74.5891869,40.7823859,NULL,2233,60,Morris County,NULL,9,21,11204,NULL,True,False,False,NULL,False,NULL
2289,Publix - Hammock Beach Centre,2017-05-03 15:10:54.281243,2019-04-29 17:15:37.981435,5415 N Ocean Shore Blvd,32137,Palm Coast,FL,67,-81.196669700000001057560439221560955048,29.601348600000001454191078664734959602,NULL,968,1,Flagler County,NULL,7,22,67_2289_1042,NULL,True,False,False,NULL,False,NULL
7231,Vons - Otay Lakes,2018-08-22 21:05:42.448966,2018-10-30 02:34:40.234976,2250 Otay Lakes Rd,91915,Chula Vista,CA,274,-116.9661533,32.6457871,NULL,2753,45,San Diego County,NULL,5,24,2071,NULL,True,False,False,NULL,False,NULL
3190,Target - Brandon South,2017-12-19 14:50:42.741119,2018-12-27 19:25:58.781557,10150 Bloomingdale Ave,33578,Riverview,FL,5,-82.3334823,27.8957618,NULL,619,27,Hillsborough County,NULL,8,23,2235,NULL,True,False,False,NULL,True,NULL
1942,H-E-B - Georgetown,2016-10-26 20:57:46.826702,2018-11-24 16:34:15.020159,1100 S I-35,78626,Georgetown,TX,47,-97.6914048,30.6235004,NULL,935,8,Williamson County,NULL,6,24,237,NULL,True,False,False,NULL,False,NULL
9519,Lucky's Market - Table Mesa,2018-11-05 17:20:27.524135,2018-11-15 06:15:12.299082,695 S. Broadway,80305,Boulder,CO,149,-105.2484627,39.9829363,NULL,1677,82,Boulder County,NULL,7,21,27,NULL,True,False,False,NULL,False,NULL
544,Fry's Food - 6601 W Indian School Rd,2015-10-01 20:44:33.403088,2019-03-19 23:09:06.010847,6601 W Indian School Rd,85033,Phoenix,AZ,12,-112.201508000000004017238097731024026871,33.494841000000000974523572949692606926,NULL,157,4,Maricopa County,NULL,9,21,126,NULL,True,False,False,NULL,False,NULL
545,Fry's Food - Plaza Sixtyseven Shopping Center,2015-10-01 20:45:23.627226,2019-03-19 23:09:06.010847,6710 W Bethany Home Rd,85303,Glendale,AZ,12,-112.204470000000000595719029661267995834,33.523829999999996687165548792108893394,NULL,157,4,Maricopa County,NULL,NULL,NULL,11,NULL,True,NULL,False,NULL,False,NULL
13848,CVS - N Center,2019-01-31 17:13:47.086152,2019-05-01 16:25:19.697604,210 North Center Box 665,61701,Bloomington,IL,172,-88.9949225,40.4799293,NULL,1885,60,McLean County,NULL,8,18,8660,NULL,True,False,False,NULL,False,NULL
547,Fry's Food - Bethany Home Road,2015-10-01 20:48:10.601736,2019-03-19 23:09:06.010847,4353 W Bethany Home Rd,85301,Glendale,AZ,12,-112.153069999999999595274857711046934128,33.523940000000003180957719450816512108,NULL,159,4,Maricopa County,NULL,NULL,NULL,10,NULL,True,NULL,False,NULL,False,NULL
3193,Target - Shreveport,2017-12-19 14:54:10.17475,2018-11-29 16:34:49.382353,7110 Youree Dr,71105,Shreveport,LA,115,-93.7202757,32.4396031,NULL,1278,27,Caddo Parish,NULL,NULL,NULL,1347,NULL,False,NULL,False,NULL,False,NULL
3192,Target - Spring Hill East,2017-12-19 14:52:07.329633,2018-11-29 16:34:49.393825,3101 Aerial Way,34604,Brooksville,FL,5,-82.4796509,28.4786018,NULL,598,27,Hernando County,NULL,8,22,2489,NULL,True,False,False,NULL,True,NULL
3191,Target - Tampa West,2017-12-19 14:51:26.699552,2018-11-29 16:34:49.405098,11627 W Hillsborough Ave,33635,Tampa,FL,5,-82.615482,28.015775,NULL,551,27,Hillsborough County,NULL,8,23,2289,NULL,True,False,False,NULL,True,NULL
1177,Winthrop Town Center,2015-12-21 18:03:53.572732,2015-12-21 18:03:53.572732,11109 Winthrop Market St,33578,Riverview,FL,18,-82.317772,27.891534,NULL,293,1,NULL,2016-04-08 19:09:24.154635,NULL,NULL,NULL,NULL,True,NULL,False,NULL,False,NULL
3189,Target - Tampa North,2017-12-19 14:50:01.310261,2018-11-29 16:34:49.428654,1040 Dale Mabry Hwy,33548,Lutz,FL,5,-82.4697563,28.1731407,NULL,558,27,Pasco County,NULL,8,22,2118,NULL,True,False,False,NULL,True,NULL
14132,CVS - 6709 Preston Rd,2019-02-11 19:07:18.229187,2019-03-03 05:49:56.746112,6709 Preston Rd,75205,Dallas,TX,3,-96.8046823,32.8477748,NULL,2918,60,Dallas County,NULL,8,22,7747,NULL,True,False,False,NULL,False,NULL
9537,Gristedes - Chelsea 26th St,2018-11-07 19:16:42.138337,2018-12-13 04:21:50.070149,307 W 26th St & 8th Ave,10001,New York,NY,212,-73.9975237,40.7476699,NULL,2235,81,New York County,NULL,6,24,562,NULL,True,False,False,NULL,False,NULL
548,Fry's Food - W Northern Ave,2015-10-01 20:48:44.290267,2019-03-19 23:09:06.010847,4329 W Northern Ave,85301,Glendale,AZ,12,-112.153369999999995343387126922607421875,33.553159999999998319708538474515080452,NULL,159,4,Maricopa County,NULL,NULL,NULL,136,NULL,True,NULL,False,NULL,False,NULL
16912,Piggly Wiggly -  Spanish Fort,2019-06-03 21:18:54.954705,2019-06-05 20:59:28.361047,6530 Spanish Fort Blvd E,36527,Spanish Fort,AL,88,-87.9097374,30.6674223,NULL,1093,105,Baldwin County,NULL,7,21,471,NULL,False,False,False,NULL,False,NULL
6298,Target - Wadsworth,2018-06-19 12:38:56.857601,2018-06-20 13:39:20.424874,1183 Williams Reserve Blvd,44281,Wadsworth,OH,176,-81.6903005,41.0399663,NULL,1944,27,Medina County,2018-06-20 13:39:20.424839,NULL,NULL,2119,NULL,False,NULL,False,NULL,False,NULL
5519,Weis - Scott Township,2018-05-29 19:35:10.780315,2018-07-25 16:53:10.074072,578 Carbondale Road,18447,Scott Township,PA,189,-75.6492446,41.5304775,NULL,2131,43,Lackawanna County,2018-07-25 16:53:10.074043,6,23,165,NULL,False,False,False,NULL,False,NULL
13641,CVS - N 59th Ave,2019-01-29 16:18:03.050874,2019-02-28 07:38:41.627103,18591 N 59th Ave,85308,Glendale,AZ,12,-112.1854029,33.6537246,NULL,163,60,Maricopa County,NULL,0,24,17,NULL,True,False,False,NULL,False,NULL
9539,Gristedes - Myrtle Ave,2018-11-07 19:16:43.482213,2018-12-04 20:00:03.699428,218 Myrtle Ave,11201,Brooklyn,NY,212,-73.9795594,40.6933287,NULL,2246,81,Kings County,2018-12-04 20:00:03.699399,7,22,49,NULL,False,False,False,NULL,False,NULL
9732,Target - Hawaii - Kona,2018-12-10 21:21:47.912528,2019-02-07 09:19:32.116055,74-5455 Makala Blvd,96740,Kailua Kona,HI,291,-156.0030595,19.6479382,NULL,2815,27,Hawaii County,NULL,8,23,2412,NULL,True,False,False,NULL,False,NULL
9863,Longs - Puuhonu Place,2019-01-11 13:38:44.967734,2019-01-31 16:57:40.163665,82 Puuhonu Place #103,96720,HILO,HI,290,-155.0981942,19.7170747,NULL,2814,86,Hawaii County,2019-01-31 16:57:40.163638,9,16,1904,NULL,False,False,False,NULL,False,NULL
1178,Giant Eagle near Windmiller Square,2015-12-21 19:16:06.294432,2016-01-09 01:08:46.469413,873 Refugee Rd,43147,Pickerington,Oh,23,-82.775732099999999036299414001405239105,39.90845709999999968431438901461660862,NULL,384,5,Fairfield County,2016-01-09 01:08:46.469413,NULL,NULL,NULL,NULL,True,NULL,False,NULL,False,NULL
9865,Longs - Keaau Shopping Center,2019-01-11 13:38:45.91002,2019-02-07 08:39:36.870277,16 529 Keaau-Pahoa Rd,96749,KEAAU,HI,290,-155.039488,19.6228831,NULL,2814,86,Hawaii County,NULL,7,21,6870,NULL,False,False,False,NULL,False,NULL
2168,North Elm Village,2017-03-22 01:20:49.857688,2017-03-22 01:22:33.200519,401 Pisgah Church Rd,27455,Greensboro,NC,58,-79.795989300000002231172402389347553253,36.131786400000002856813807738944888115,NULL,899,6,Guilford County,2017-03-22 01:28:18.548405,NULL,NULL,91,NULL,False,NULL,False,NULL,False,NULL
12005,CVS - Hall St,2019-01-18 20:34:15.456637,2019-02-07 04:01:21.930292,4 Hall St,03301,Concord,NH,130,-71.5289033,43.194588,NULL,1526,60,Merrimack County,NULL,7,22,841,NULL,True,False,False,NULL,False,NULL
10061,CVS - Lake Worth Rd,2019-01-11 20:41:43.110407,2019-02-05 04:00:21.870205,7534 Lake Worth Rd,33467,Lake Worth,FL,8,-80.1656214,26.6168753,NULL,1301,60,Palm Beach County,NULL,8,22,2303,NULL,True,False,False,NULL,False,NULL
10402,CVS - S. Main St,2019-01-14 15:03:04.692703,2019-02-05 04:00:27.136579,127 S. Main St Po Box 279,28036,Davidson,NC,13,-80.8486111,35.4981226,NULL,147,60,Mecklenburg County,NULL,7,22,6402,NULL,True,False,False,NULL,False,NULL
12006,CVS - S Willow St,2019-01-18 20:34:16.071125,2019-02-07 04:01:21.951459,788 S Willow St,03103,Manchester,NH,130,-71.44443,42.9647076,NULL,1527,60,Hillsborough County,NULL,8,22,200,NULL,True,False,False,NULL,False,NULL
4233,Target - Warwick,2018-02-22 20:43:17.563175,2019-01-08 04:56:07.941697,1245 Bald Hill Rd,02886,Warwick,RI,129,-71.4943097,41.7060034,NULL,2757,27,Kent County,NULL,8,22,1188,NULL,True,False,False,NULL,False,NULL
